state,fitted_length,nfish,sumnfish,fitted_prob,observed_prob,_merge,p_star,below,above,sum_below,sum_above,first,cdf_star,pstar_all,prob_below_adj,prob_above_adj,prob_star,sum_prob_f
NC,4,1020,2492816,.00040924689,.0025383579,Matched (3),,1,,.8816089,,1,.00040924689,.8816089,.00040924689,0,.00040924689,1
NC,4.5,2782,2492816,.0011162008,0,Master only (1),,1,,.8816089,,,,.8816089,.0011162008,0,.0011162008,1
NC,5,6590,2492816,.0026440558,.0071074027,Matched (3),,1,,.8816089,,,,.8816089,.0026440558,0,.0026440558,1
NC,5.5,12768,2492816,.0051228083,0,Master only (1),,1,,.8816089,,,,.8816089,.0051228083,0,.0051228083,1
NC,6,22409,2492816,.0089909937,.018783849,Matched (3),,1,,.8816089,,,,.8816089,.0089909937,0,.0089909937,1
NC,6.5,36111,2492816,.014488543,0,Master only (1),,1,,.8816089,,,,.8816089,.014488543,0,.014488543,1
NC,7,52514,2492816,.021069795,.047474667,Matched (3),,1,,.8816089,,,,.8816089,.021069795,0,.021069795,1
NC,7.5,72814,2492816,.029214611,0,Master only (1),,1,,.8816089,,,,.8816089,.029214611,0,.029214611,1
NC,8,94355,2492816,.037857343,.048969422,Matched (3),,1,,.8816089,,,,.8816089,.037857343,0,.037857343,1
NC,8.5,114968,2492816,.046127744,0,Master only (1),,1,,.8816089,,,,.8816089,.046127744,0,.046127744,1
NC,9,135384,2492816,.054319099,.069979616,Matched (3),,1,,.8816089,,,,.8816089,.054319099,0,.054319099,1
NC,9.5,151729,2492816,.060877077,0,Master only (1),,1,,.8816089,,,,.8816089,.060877077,0,.060877077,1
NC,10,162180,2492816,.065070257,.13717511,Matched (3),,1,,.8816089,,,,.8816089,.065070257,0,.065070257,1
NC,10.5,169022,2492816,.067815423,0,Master only (1),,1,,.8816089,,,,.8816089,.067815423,0,.067815423,1
NC,11,169472,2492816,.067995965,.23403905,Matched (3),,1,,.8816089,,,,.8816089,.067995965,0,.067995965,1
NC,11.5,166309,2492816,.066726908,0,Master only (1),,1,,.8816089,,,,.8816089,.066726908,0,.066726908,1
NC,12,158428,2492816,.063564867,.13606019,Matched (3),,1,,.8816089,,,,.8816089,.063564867,0,.063564867,1
NC,12.5,147360,2492816,.059124142,0,Master only (1),,1,,.8816089,,,,.8816089,.059124142,0,.059124142,1
NC,13,133145,2492816,.053420763,.083430409,Matched (3),,1,,.8816089,,,,.8816089,.053420763,0,.053420763,1
NC,13.5,119094,2492816,.047783185,0,Master only (1),,1,,.8816089,,,,.8816089,.047783185,0,.047783185,1
NC,14,104566,2492816,.041954227,.058095049,Matched (3),,1,,.8816089,,,,.8816089,.041954227,0,.041954227,1
NC,14.5,88679,2492816,.035580005,0,Master only (1),,1,,.8816089,,,,.8816089,.035580005,0,.035580005,1
NC,15,75608,2492816,.030335627,.056106664,Matched (3),.8816089,1,,.8816089,,,,.8816089,.030335627,0,.030335627,1
NC,15.5,62579,2492816,.025108099,0,Master only (1),,,1,,.11839111,,,.8816089,0,.025108095,.025108095,1
NC,16,51151,2492816,.02052293,.025080398,Matched (3),,,1,,.11839111,,,.8816089,0,.020522928,.020522928,1
NC,16.5,41187,2492816,.016525149,0,Master only (1),,,1,,.11839111,,,.8816089,0,.016525147,.016525147,1
NC,17,32755,2492816,.013142041,.023254966,Matched (3),,,1,,.11839111,,,.8816089,0,.013142039,.013142039,1
NC,17.5,26060,2492816,.010455857,0,Master only (1),,,1,,.11839111,,,.8816089,0,.010455856,.010455856,1
NC,18,20336,2492816,.0081592603,.019610919,Matched (3),,,1,,.11839111,,,.8816089,0,.0081592593,.0081592593,1
NC,18.5,15696,2492816,.0062975874,0,Master only (1),,,1,,.11839111,,,.8816089,0,.0062975865,.0062975865,1
NC,19,11861,2492816,.0047588996,.015545484,Matched (3),,,1,,.11839111,,,.8816089,0,.0047588991,.0047588991,1
NC,19.5,8972,2492816,.0035997676,0,Master only (1),,,1,,.11839111,,,.8816089,0,.0035997671,.0035997671,1
NC,20,6573,2492816,.002637235,.0082916701,Matched (3),,,1,,.11839111,,,.8816089,0,.0026372347,.0026372347,1
NC,20.5,4958,2492816,.0019892608,0,Master only (1),,,1,,.11839111,,,.8816089,0,.0019892605,.0019892605,1
NC,21,3687,2492816,.0014793071,.0025002614,Matched (3),,,1,,.11839111,,,.8816089,0,.0014793068,.0014793068,1
NC,21.5,2670,2492816,.0010712639,0,Master only (1),,,1,,.11839111,,,.8816089,0,.0010712638,.0010712638,1
NC,22,1895,2492816,.00076031656,.0038564475,Matched (3),,,1,,.11839111,,,.8816089,0,.00076031644,.00076031644,1
NC,22.5,1385,2492816,.00055569306,0,Master only (1),,,1,,.11839111,,,.8816089,0,.000555693,.000555693,1
NC,23,949,2492816,.00038076009,.00051110861,Matched (3),,,1,,.11839111,,,.8816089,0,.00038076003,.00038076003,1
NC,23.5,737,2492816,.00029570094,0,Master only (1),,,1,,.11839111,,,.8816089,0,.00029570091,.00029570091,1
NC,24,509,2492816,.00020422223,.00073916971,Matched (3),,,1,,.11839111,,,.8816089,0,.0002042222,.0002042222,1
NC,24.5,355,2492816,.00014243397,0,Master only (1),,,1,,.11839111,,,.8816089,0,.00014243396,.00014243396,1
NC,25,254,2492816,.0001019105,.00045202457,Matched (3),,,1,,.11839111,,,.8816089,0,.00010191049,.00010191049,1
NC,25.5,180,2492816,.000072220042,0,Master only (1),,,1,,.11839111,,,.8816089,0,.000072220035,.000072220035,1
NC,26,108,2492816,.000043332024,.000064911597,Matched (3),,,1,,.11839111,,,.8816089,0,.00004333202,.00004333202,1
NC,26.5,76,2492816,.000030492905,0,Master only (1),,,1,,.11839111,,,.8816089,0,.000030492902,.000030492902,1
NC,27,49,2492816,.000019659899,0,Matched (3),,,1,,.11839111,,,.8816089,0,.000019659898,.000019659898,1
NC,27.5,34,2492816,.000013641563,0,Master only (1),,,1,,.11839111,,,.8816089,0,.000013641561,.000013641561,1
NC,28,18,2492816,7.2220037e-06,2.1858878e-06,Matched (3),,,1,,.11839111,,,.8816089,0,7.2220028e-06,7.2220028e-06,1
NC,28.5,15,2492816,6.0183365e-06,0,Master only (1),,,1,,.11839111,,,.8816089,0,6.0183356e-06,6.0183356e-06,1
NC,29,10,2492816,4.0122241e-06,0,Matched (3),,,1,,.11839111,,,.8816089,0,4.0122236e-06,4.0122236e-06,1
NC,29.5,11,2492816,4.4134472e-06,0,Master only (1),,,1,,.11839111,,,.8816089,0,4.4134467e-06,4.4134467e-06,1
NC,30,6,2492816,2.4073347e-06,.00033063596,Matched (3),,,1,,.11839111,,,.8816089,0,2.4073345e-06,2.4073345e-06,1
NJ,5,15,19885312,7.5432570e-07,.00054436398,Matched (3),,1,,.88146746,,1,7.5432570e-07,.88999999,7.5432570e-07,0,7.5432570e-07,1
NJ,5.5,112,19885312,5.6322988e-06,0,Master only (1),,1,,.88146746,,,,.88999999,5.6868189e-06,0,5.6868189e-06,1
NJ,6,431,19885312,.000021674292,.0002177456,Matched (3),,1,,.88146746,,,,.88999999,.000021884098,0,.000021884098,1
NJ,6.5,1560,19885312,.000078449877,0,Master only (1),,1,,.88146746,,,,.88999999,.000079209261,0,.000079209261,1
NJ,7,4956,19885312,.00024922923,.00097985507,Matched (3),,1,,.88146746,,,,.88999999,.00025164173,0,.00025164173,1
NJ,7.5,12841,19885312,.00064575311,0,Master only (1),,1,,.88146746,,,,.88999999,.00065200392,0,.00065200392,1
NJ,8,30229,19885312,.0015201675,.0026129473,Matched (3),,1,,.88146746,,,,.88999999,.0015348826,0,.0015348826,1
NJ,8.5,62585,19885312,.0031472982,0,Master only (1),,1,,.88146746,,,,.88999999,.0031777639,0,.0031777639,1
NJ,9,118721,19885312,.0059702871,.0070767323,Matched (3),,1,,.88146746,,,,.88999999,.006028079,0,.006028079,1
NJ,9.5,202948,19885312,.010205926,0,Master only (1),,1,,.88146746,,,,.88999999,.010304719,0,.010304719,1
NJ,10,323109,19885312,.01624863,.0296134,Matched (3),,1,,.88146746,,,,.88999999,.016405916,0,.016405916,1
NJ,10.5,478366,19885312,.024056252,0,Master only (1),,1,,.88146746,,,,.88999999,.024289114,0,.024289114,1
NJ,11,661518,19885312,.033266671,.071742482,Matched (3),,1,,.88146746,,,,.88999999,.033588689,0,.033588689,1
NJ,11.5,859435,19885312,.043219596,0,Master only (1),,1,,.88146746,,,,.88999999,.043637957,0,.043637957,1
NJ,12,1057432,19885312,.053176548,.11444351,Matched (3),,1,,.88146746,,,,.88999999,.053691294,0,.053691294,1
NJ,12.5,1237953,19885312,.062254652,0,Master only (1),,1,,.88146746,,,,.88999999,.06285727,0,.06285727,1
NJ,13,1382145,19885312,.069505841,.12945186,Matched (3),,1,,.88146746,,,,.88999999,.07017865,0,.07017865,1
NJ,13.5,1479223,19885312,.074387737,0,Master only (1),,1,,.88146746,,,,.88999999,.075107805,0,.075107805,1
NJ,14,1519619,19885312,.076419182,.15017377,Matched (3),,1,,.88146746,,,,.88999999,.077158913,0,.077158913,1
NJ,14.5,1502063,19885312,.075536318,0,Master only (1),,1,,.88146746,,,,.88999999,.076267503,0,.076267503,1
NJ,15,1434232,19885312,.072125211,.14704794,Matched (3),,1,,.88146746,,,,.88999999,.072823375,0,.072823375,1
NJ,15.5,1326502,19885312,.066707641,0,Master only (1),,1,,.88146746,,,,.88999999,.067353368,0,.067353368,1
NJ,16,1188519,19885312,.059768699,.12259785,Matched (3),,1,,.88146746,,,,.88999999,.060347255,0,.060347255,1
NJ,16.5,1038281,19885312,.052213475,0,Master only (1),,1,,.88146746,,,,.88999999,.052718896,0,.052718896,1
NJ,17,879338,19885312,.044220485,.10297602,Matched (3),,1,,.88146746,,,,.88999999,.044648536,0,.044648536,1
NJ,17.5,726119,19885312,.036515351,0,Master only (1),.88999999,1,,.88146746,,,,.88999999,.036868818,0,.036868818,1
NJ,18,587881,19885312,.029563585,.057068169,Matched (3),,,1,,.11853258,,,.88999999,0,.02743545,.02743545,1
NJ,18.5,462473,19885312,.023257019,0,Master only (1),,,1,,.11853258,,,.88999999,0,.021582862,.021582862,1
NJ,19,357534,19885312,.017979806,.028002882,Matched (3),,,1,,.11853258,,,.88999999,0,.016685531,.016685531,1
NJ,19.5,270884,19885312,.013622318,0,Master only (1),,,1,,.11853258,,,.88999999,0,.012641716,.012641716,1
NJ,20,199982,19885312,.010056771,.014916967,Matched (3),,,1,,.11853258,,,.88999999,0,.0093328347,.0093328347,1
NJ,20.5,146414,19885312,.0073629231,0,Master only (1),,,1,,.11853258,,,.88999999,0,.0068329033,.0068329033,1
NJ,21,105432,19885312,.0053020045,.0081391539,Matched (3),,,1,,.11853258,,,.88999999,0,.0049203397,.0049203397,1
NJ,21.5,73951,19885312,.0037188763,0,Master only (1),,,1,,.11853258,,,.88999999,0,.003451173,.003451173,1
NJ,22,51113,19885312,.00257039,.0049660662,Matched (3),,,1,,.11853258,,,.88999999,0,.0023853604,.0023853604,1
NJ,22.5,34879,19885312,.0017540086,0,Master only (1),,,1,,.11853258,,,.88999999,0,.0016277463,.0016277463,1
NJ,23,23337,19885312,.0011735801,.0027283512,Matched (3),,,1,,.11853258,,,.88999999,0,.0010890999,.0010890999,1
NJ,23.5,15522,19885312,.00078057626,0,Master only (1),,,1,,.11853258,,,.88999999,0,.00072438648,.00072438648,1
NJ,24,10322,19885312,.00051907671,.002802599,Matched (3),,,1,,.11853258,,,.88999999,0,.00048171097,.00048171097,1
NJ,24.5,6263,19885312,.00031495615,0,Master only (1),,,1,,.11853258,,,.88999999,0,.00029228404,.00029228404,1
NJ,25,4081,19885312,.0002052269,.00084538449,Matched (3),,,1,,.11853258,,,.88999999,0,.00019045363,.00019045363,1
NJ,25.5,2705,19885312,.00013603008,0,Master only (1),,,1,,.11853258,,,.88999999,0,.00012623795,.00012623795,1
NJ,26,1737,19885312,.00008735092,.00038714166,Matched (3),,,1,,.11853258,,,.88999999,0,.000081062964,.000081062964,1
NJ,26.5,998,19885312,.000050187806,0,Master only (1),,,1,,.11853258,,,.88999999,0,.000046575035,.000046575035,1
NJ,27,608,19885312,.000030575338,6.3540851e-06,Matched (3),,,1,,.11853258,,,.88999999,0,.000028374372,.000028374372,1
NJ,27.5,354,19885312,.000017802087,0,Master only (1),,,1,,.11853258,,,.88999999,0,.000016520604,.000016520604,1
NJ,28,234,19885312,.000011767481,.000028098573,Matched (3),,,1,,.11853258,,,.88999999,0,.000010920398,.000010920398,1
NJ,28.5,150,19885312,7.5432572e-06,0,Master only (1),,,1,,.11853258,,,.88999999,0,7.0002557e-06,7.0002557e-06,1
NJ,29,82,19885312,4.1236476e-06,.000085920532,Matched (3),,,1,,.11853258,,,.88999999,0,3.8268067e-06,3.8268067e-06,1
NJ,29.5,45,19885312,2.2629772e-06,0,Master only (1),,,1,,.11853258,,,.88999999,0,2.1000767e-06,2.1000767e-06,1
NJ,30,25,19885312,1.2572095e-06,.00021785166,Matched (3),,,1,,.11853258,,,.88999999,0,1.1667092e-06,1.1667092e-06,1
NJ,30.5,19,19885312,9.5547932e-07,0,Master only (1),,,1,,.11853258,,,.88999999,0,8.8669913e-07,8.8669913e-07,1
NJ,31,14,19885312,7.0403735e-07,.0001088728,Matched (3),,,1,,.11853258,,,.88999999,0,6.5335723e-07,6.5335723e-07,1
NJ,31.5,9,19885312,4.5259546e-07,0,Master only (1),,,1,,.11853258,,,.88999999,0,4.2001537e-07,4.2001537e-07,1
NJ,32,4,19885312,2.0115354e-07,0,Matched (3),,,1,,.11853258,,,.88999999,0,1.8667350e-07,1.8667350e-07,1
NJ,32.5,1,19885312,5.0288385e-08,0,Master only (1),,,1,,.11853258,,,.88999999,0,4.6668376e-08,4.6668376e-08,1
NJ,33.5,1,19885312,5.0288385e-08,0,Master only (1),,,1,,.11853258,,,.88999999,0,4.6668376e-08,4.6668376e-08,1
NJ,34,3,19885312,1.5086515e-07,.0001088728,Matched (3),,,1,,.11853258,,,.88999999,0,1.4000511e-07,1.4000511e-07,1
NY,6,77,10876481,7.0795363e-06,.00014480232,Matched (3),,1,,.83763677,,1,7.0795363e-06,.91000003,7.0795363e-06,0,7.0795409e-06,1
NY,6.5,266,10876481,.00002445658,0,Master only (1),,1,,.83763677,,,,.91000003,.000026569378,0,.000026569396,1
NY,7,827,10876481,.000076036056,.0015204246,Matched (3),,1,,.83763677,,,,.91000003,.000082604798,0,.000082604849,1
NY,7.5,2401,10876481,.00022075282,0,Master only (1),,1,,.83763677,,,,.91000003,.00023982361,0,.00023982377,1
NY,8,5839,10876481,.00053684949,.0024616397,Matched (3),,1,,.83763677,,,,.91000003,.00058322778,0,.00058322819,1
NY,8.5,12887,10876481,.0011848569,0,Master only (1),,1,,.83763677,,,,.91000003,.0012872164,0,.0012872173,1
NY,9,25686,10876481,.0023616229,.0038372618,Matched (3),,1,,.83763677,,,,.91000003,.0025656431,0,.0025656447,1
NY,9.5,46705,10876481,.0042941524,0,Master only (1),,1,,.83763677,,,,.91000003,.0046651233,0,.0046651266,1
NY,10,79506,10876481,.007309943,.013901024,Matched (3),,1,,.83763677,,,,.91000003,.0079414472,0,.0079414528,1
NY,10.5,125216,10876481,.011512613,0,Master only (1),,1,,.83763677,,,,.91000003,.012507185,0,.012507194,1
NY,11,185086,10876481,.017017182,.028613012,Matched (3),,1,,.83763677,,,,.91000003,.018487293,0,.018487306,1
NY,11.5,257954,10876481,.023716815,0,Master only (1),,1,,.83763677,,,,.91000003,.025765706,0,.025765723,1
NY,12,341097,10876481,.031361148,.057237156,Matched (3),,1,,.83763677,,,,.91000003,.034070432,0,.034070455,1
NY,12.5,430896,10876481,.039617453,0,Master only (1),,1,,.83763677,,,,.91000003,.043039996,0,.043040026,1
NY,13,520204,10876481,.047828607,.089305855,Matched (3),,1,,.83763677,,,,.91000003,.051960509,0,.051960543,1
NY,13.5,601366,10876481,.055290811,0,Master only (1),,1,,.83763677,,,,.91000003,.060067371,0,.060067412,1
NY,14,667480,10876481,.061369464,.12759416,Matched (3),,1,,.83763677,,,,.91000003,.066671155,0,.0666712,1
NY,14.5,716166,10876481,.065845758,0,Master only (1),,1,,.83763677,,,,.91000003,.071534157,0,.071534202,1
NY,15,744426,10876481,.068444036,.13138728,Matched (3),,1,,.83763677,,,,.91000003,.074356899,0,.074356951,1
NY,15.5,748975,10876481,.068862282,0,Master only (1),,1,,.83763677,,,,.91000003,.07481128,0,.074811332,1
NY,16,730869,10876481,.067197584,.14342198,Matched (3),,1,,.83763677,,,,.91000003,.073002771,0,.073002815,1
NY,16.5,693951,10876481,.063803263,0,Master only (1),,1,,.83763677,,,,.91000003,.06931521,0,.069315255,1
NY,17,640946,10876481,.058929875,.18000612,Matched (3),,1,,.83763677,,,,.91000003,.064020813,0,.064020857,1
NY,17.5,579398,10876481,.053271029,0,Master only (1),,1,,.83763677,,,,.91000003,.0578731,0,.057873137,1
NY,18,510549,10876481,.046940912,.081804544,Matched (3),,1,,.83763677,,,,.91000003,.050996128,0,.050996162,1
NY,18.5,441715,10876481,.040612172,0,Master only (1),.91000003,1,,.83763677,,,,.91000003,.044120651,0,.044120681,1
NY,19,374031,10876481,.034389168,.030354962,Matched (3),,,1,,.16236328,,,.91000003,0,.019062342,.019062355,1
NY,19.5,310793,10876481,.02857494,0,Master only (1),,,1,,.16236328,,,.91000003,0,.015839443,.015839454,1
NY,20,251339,10876481,.023108618,.035483554,Matched (3),,,1,,.16236328,,,.91000003,0,.012809393,.012809401,1
NY,20.5,202001,10876481,.018572381,0,Master only (1),,,1,,.16236328,,,.91000003,0,.0102949,.010294907,1
NY,21,158326,10876481,.014556813,.027179491,Matched (3),,,1,,.16236328,,,.91000003,0,.0080690216,.0080690272,1
NY,21.5,122695,10876481,.011280827,0,Master only (1),,,1,,.16236328,,,.91000003,0,.0062531023,.0062531065,1
NY,22,93774,10876481,.0086217718,.017716603,Matched (3),,,1,,.16236328,,,.91000003,0,.0047791549,.0047791582,1
NY,22.5,70756,10876481,.0065054502,0,Master only (1),,,1,,.16236328,,,.91000003,0,.0036060517,.003606054,1
NY,23,52259,10876481,.0048047984,.0086626587,Matched (3),,,1,,.16236328,,,.91000003,0,.0026633593,.0026633611,1
NY,23.5,38563,10876481,.0035455604,0,Master only (1),,,1,,.16236328,,,.91000003,0,.0019653479,.0019653493,1
NY,24,27558,10876481,.0025337383,.010406838,Matched (3),,,1,,.16236328,,,.91000003,0,.0014044825,.0014044835,1
NY,24.5,19784,10876481,.001818981,0,Master only (1),,,1,,.16236328,,,.91000003,0,.0010082837,.0010082844,1
NY,25,14008,10876481,.0012879239,.0039294893,Matched (3),,,1,,.16236328,,,.91000003,0,.00071391213,.0007139126,1
NY,25.5,9926,10876481,.00091261661,0,Master only (1),,,1,,.16236328,,,.91000003,0,.00050587469,.00050587504,1
NY,26,6737,10876481,.00061941345,.0028172105,Matched (3),,,1,,.16236328,,,.91000003,0,.00034334854,.00034334877,1
NY,26.5,4506,10876481,.00041429076,0,Master only (1),,,1,,.16236328,,,.91000003,0,.0002296465,.00022964664,1
NY,27,3053,10876481,.00028069899,.0013766628,Matched (3),,,1,,.16236328,,,.91000003,0,.00015559493,.00015559503,1
NY,27.5,2073,10876481,.00019059582,0,Master only (1),,,1,,.16236328,,,.91000003,0,.00010564963,.0001056497,1
NY,28,1360,10876481,.00012504116,.00030188361,Matched (3),,,1,,.16236328,,,.91000003,0,.000069311864,.000069311907,1
NY,28.5,895,10876481,.000082288119,0,Master only (1),,,1,,.16236328,,,.91000003,0,.000045613324,.000045613353,1
NY,29,562,10876481,.000051671417,.00038327338,Matched (3),,,1,,.16236328,,,.91000003,0,.000028642105,.000028642124,1
NY,29.5,372,10876481,.000034202436,0,Master only (1),,,1,,.16236328,,,.91000003,0,.000018958834,.000018958846,1
NY,30,247,10876481,.000022709681,.00015073804,Matched (3),,,1,,.16236328,,,.91000003,0,.000012588257,.000012588265,1
NY,30.5,147,10876481,.000013515478,0,Master only (1),,,1,,.16236328,,,.91000003,0,7.4917966e-06,7.4918016e-06,1
NY,31,80,10876481,7.3553624e-06,0,Master only (1),,,1,,.16236328,,,.91000003,0,4.0771683e-06,4.0771711e-06,1
NY,31.5,46,10876481,4.2293332e-06,0,Master only (1),,,1,,.16236328,,,.91000003,0,2.3443718e-06,2.3443733e-06,1
NY,32,40,10876481,3.6776812e-06,1.3715961e-06,Matched (3),,,1,,.16236328,,,.91000003,0,2.0385842e-06,2.0385855e-06,1
RI,6,77,10876481,7.0795363e-06,.00014480232,Matched (3),,1,,.83763677,,1,7.0795363e-06,.875,7.0795363e-06,0,7.0795390e-06,1
RI,6.5,266,10876481,.00002445658,0,Master only (1),,1,,.83763677,,,,.875,.000025547479,0,.000025547488,1
RI,7,827,10876481,.000076036056,.0015204246,Matched (3),,1,,.83763677,,,,.875,.000079427686,0,.000079427715,1
RI,7.5,2401,10876481,.00022075282,0,Master only (1),,1,,.83763677,,,,.875,.00023059962,0,.0002305997,1
RI,8,5839,10876481,.00053684949,.0024616397,Matched (3),,1,,.83763677,,,,.875,.00056079595,0,.00056079612,1
RI,8.5,12887,10876481,.0011848569,0,Master only (1),,1,,.83763677,,,,.875,.001237708,0,.0012377085,1
RI,9,25686,10876481,.0023616229,.0038372618,Matched (3),,1,,.83763677,,,,.875,.0024669643,0,.0024669652,1
RI,9.5,46705,10876481,.0042941524,0,Master only (1),,1,,.83763677,,,,.875,.0044856952,0,.0044856966,1
RI,10,79506,10876481,.007309943,.013901024,Matched (3),,1,,.83763677,,,,.875,.0076360069,0,.0076360097,1
RI,10.5,125216,10876481,.011512613,0,Master only (1),,1,,.83763677,,,,.875,.01202614,0,.012026144,1
RI,11,185086,10876481,.017017182,.028613012,Matched (3),,1,,.83763677,,,,.875,.017776242,0,.017776247,1
RI,11.5,257954,10876481,.023716815,0,Master only (1),,1,,.83763677,,,,.875,.024774715,0,.024774725,1
RI,12,341097,10876481,.031361148,.057237156,Matched (3),,1,,.83763677,,,,.875,.032760028,0,.032760039,1
RI,12.5,430896,10876481,.039617453,0,Master only (1),,1,,.83763677,,,,.875,.041384611,0,.041384626,1
RI,13,520204,10876481,.047828607,.089305855,Matched (3),,1,,.83763677,,,,.875,.049962029,0,.049962047,1
RI,13.5,601366,10876481,.055290811,0,Master only (1),,1,,.83763677,,,,.875,.057757087,0,.057757109,1
RI,14,667480,10876481,.061369464,.12759416,Matched (3),,1,,.83763677,,,,.875,.064106882,0,.064106904,1
RI,14.5,716166,10876481,.065845758,0,Master only (1),,1,,.83763677,,,,.875,.068782844,0,.068782866,1
RI,15,744426,10876481,.068444036,.13138728,Matched (3),,1,,.83763677,,,,.875,.071497016,0,.071497038,1
RI,15.5,748975,10876481,.068862282,0,Master only (1),,1,,.83763677,,,,.875,.071933918,0,.07193394,1
RI,16,730869,10876481,.067197584,.14342198,Matched (3),,1,,.83763677,,,,.875,.070194967,0,.070194989,1
RI,16.5,693951,10876481,.063803263,0,Master only (1),,1,,.83763677,,,,.875,.066649243,0,.066649266,1
RI,17,640946,10876481,.058929875,.18000612,Matched (3),,1,,.83763677,,,,.875,.061558474,0,.061558496,1
RI,17.5,579398,10876481,.053271029,0,Master only (1),,1,,.83763677,,,,.875,.055647213,0,.055647232,1
RI,18,510549,10876481,.046940912,.081804544,Matched (3),,1,,.83763677,,,,.875,.049034737,0,.049034756,1
RI,18.5,441715,10876481,.040612172,0,Master only (1),.875,1,,.83763677,,,,.875,.042423699,0,.042423714,1
RI,19,374031,10876481,.034389168,.030354962,Matched (3),,,1,,.16236328,,,.875,0,.026475482,.026475491,1
RI,19.5,310793,10876481,.02857494,0,Master only (1),,,1,,.16236328,,,.875,0,.021999232,.02199924,1
RI,20,251339,10876481,.023108618,.035483554,Matched (3),,,1,,.16236328,,,.875,0,.01779083,.017790835,1
RI,20.5,202001,10876481,.018572381,0,Master only (1),,,1,,.16236328,,,.875,0,.014298477,.014298482,1
RI,21,158326,10876481,.014556813,.027179491,Matched (3),,,1,,.16236328,,,.875,0,.011206978,.011206982,1
RI,21.5,122695,10876481,.011280827,0,Master only (1),,,1,,.16236328,,,.875,0,.0086848671,.0086848699,1
RI,22,93774,10876481,.0086217718,.017716603,Matched (3),,,1,,.16236328,,,.875,0,.0066377171,.0066377195,1
RI,22.5,70756,10876481,.0065054502,0,Master only (1),,,1,,.16236328,,,.875,0,.0050084065,.0050084083,1
RI,23,52259,10876481,.0048047984,.0086626587,Matched (3),,,1,,.16236328,,,.875,0,.0036991111,.0036991125,1
RI,23.5,38563,10876481,.0035455604,0,Master only (1),,,1,,.16236328,,,.875,0,.0027296508,.0027296518,1
RI,24,27558,10876481,.0025337383,.010406838,Matched (3),,,1,,.16236328,,,.875,0,.0019506707,.0019506714,1
RI,24.5,19784,10876481,.001818981,0,Master only (1),,,1,,.16236328,,,.875,0,.0014003945,.0014003949,1
RI,25,14008,10876481,.0012879239,.0039294893,Matched (3),,,1,,.16236328,,,.875,0,.00099154492,.00099154527,1
RI,25.5,9926,10876481,.00091261661,0,Master only (1),,,1,,.16236328,,,.875,0,.00070260395,.00070260419,1
RI,26,6737,10876481,.00061941345,.0028172105,Matched (3),,,1,,.16236328,,,.875,0,.0004768731,.00047687328,1
RI,26.5,4506,10876481,.00041429076,0,Master only (1),,,1,,.16236328,,,.875,0,.00031895356,.00031895368,1
RI,27,3053,10876481,.00028069899,.0013766628,Matched (3),,,1,,.16236328,,,.875,0,.00021610413,.00021610421,1
RI,27.5,2073,10876481,.00019059582,0,Master only (1),,,1,,.16236328,,,.875,0,.00014673563,.00014673569,1
RI,28,1360,10876481,.00012504116,.00030188361,Matched (3),,,1,,.16236328,,,.875,0,.0000962665,.000096266536,1
RI,28.5,895,10876481,.000082288119,0,Master only (1),,,1,,.16236328,,,.875,0,.000063351858,.000063351879,1
RI,29,562,10876481,.000051671417,.00038327338,Matched (3),,,1,,.16236328,,,.875,0,.000039780716,.000039780731,1
RI,29.5,372,10876481,.000034202436,0,Master only (1),,,1,,.16236328,,,.875,0,.000026331722,.000026331731,1
RI,30,247,10876481,.000022709681,.00015073804,Matched (3),,,1,,.16236328,,,.875,0,.000017483695,.000017483701,1
RI,30.5,147,10876481,.000013515478,0,Master only (1),,,1,,.16236328,,,.875,0,.000010405276,.00001040528,1
RI,31,80,10876481,7.3553624e-06,0,Master only (1),,,1,,.16236328,,,.875,0,5.6627355e-06,5.6627373e-06,1
RI,31.5,46,10876481,4.2293332e-06,0,Master only (1),,,1,,.16236328,,,.875,0,3.2560729e-06,3.2560740e-06,1
RI,32,40,10876481,3.6776812e-06,1.3715961e-06,Matched (3),,,1,,.16236328,,,.875,0,2.8313677e-06,2.8313686e-06,1
VA,4,1020,2492816,.00040924689,.0025383579,Matched (3),,1,,.92723989,,1,.00040924689,.89999998,.00040924689,0,.00040924197,1
VA,4.5,2782,2492816,.0011162008,0,Master only (1),,1,,.92723989,,,,.89999998,.0010834098,0,.0010833967,1
VA,5,6590,2492816,.0026440558,.0071074027,Matched (3),,1,,.92723989,,,,.89999998,.0025663802,0,.0025663492,1
VA,5.5,12768,2492816,.0051228083,0,Master only (1),,1,,.92723989,,,,.89999998,.0049723135,0,.0049722535,1
VA,6,22409,2492816,.0089909937,.018783849,Matched (3),,1,,.92723989,,,,.89999998,.0087268613,0,.0087267561,1
VA,6.5,36111,2492816,.014488543,0,Master only (1),,1,,.92723989,,,,.89999998,.014062908,0,.014062738,1
VA,7,52514,2492816,.021069795,.047474667,Matched (3),,1,,.92723989,,,,.89999998,.020450819,0,.020450573,1
VA,7.5,72814,2492816,.029214611,0,Master only (1),,1,,.92723989,,,,.89999998,.028356362,0,.028356021,1
VA,8,94355,2492816,.037857343,.048969422,Matched (3),,1,,.92723989,,,,.89999998,.036745191,0,.036744747,1
