length,state,mode,fitted_prob,draw
6,NY,fh,.0061724801,87
6.5,NY,fh,.0094082942,87
7,NY,fh,.013438797,87
7.5,NY,fh,.018053787,87
8,NY,fh,.023004701,87
8.5,NY,fh,.027942659,87
9,NY,fh,.032611288,87
9.5,NY,fh,.036756877,87
10,NY,fh,.039941691,87
10.5,NY,fh,.042200882,87
11,NY,fh,.043329842,87
11.5,NY,fh,.043528769,87
12,NY,fh,.042669106,87
12.5,NY,fh,.040910408,87
13,NY,fh,.038526788,87
13.5,NY,fh,.035645828,87
14,NY,fh,.032470223,87
14.5,NY,fh,.029140057,87
15,NY,fh,.025763016,87
15.5,NY,fh,.022474678,87
16,NY,fh,.070247665,87
16.5,NY,fh,.059904464,87
17,NY,fh,.050424885,87
17.5,NY,fh,.041904956,87
18,NY,fh,.034630988,87
18.5,NY,fh,.028355028,87
19,NY,fh,.02304575,87
19.5,NY,fh,.018426307,87
20,NY,fh,.014742333,87
20.5,NY,fh,.011675409,87
21,NY,fh,.0091794673,87
21.5,NY,fh,.0071553509,87
22,NY,fh,.0056024832,87
22.5,NY,fh,.004262093,87
23,NY,fh,.0032886143,87
23.5,NY,fh,.0025167873,87
24,NY,fh,.0019238095,87
24.5,NY,fh,.0014360913,87
1.5,NY,pr,1.3467884e-07,87
2,NY,pr,1.6610388e-06,87
2.5,NY,pr,.000010864092,87
3,NY,pr,.000053871532,87
3.5,NY,pr,.00020448735,87
4,NY,pr,.00058814243,87
4.5,NY,pr,.001393881,87
5,NY,pr,.0028365606,87
5.5,NY,pr,.0052120704,87
6,NY,pr,.0087256627,87
6.5,NY,pr,.013299938,87
7,NY,pr,.018997615,87
7.5,NY,pr,.025521548,87
8,NY,pr,.032520358,87
8.5,NY,pr,.039500851,87
9,NY,pr,.046100609,87
9.5,NY,pr,.051960979,87
10,NY,pr,.05646316,87
10.5,NY,pr,.059656844,87
11,NY,pr,.061252784,87
11.5,NY,pr,.061533995,87
12,NY,pr,.060318738,87
12.5,NY,pr,.057832573,87
13,NY,pr,.054462995,87
13.5,NY,pr,.050390355,87
14,NY,pr,.045901194,87
14.5,NY,pr,.041193541,87
15,NY,pr,.036419623,87
15.5,NY,pr,.031771097,87
16,NY,pr,.024554331,87
16.5,NY,pr,.020938976,87
17,NY,pr,.017625488,87
17.5,NY,pr,.014647436,87
18,NY,pr,.012104898,87
18.5,NY,pr,.0099112019,87
19,NY,pr,.0080554001,87
19.5,NY,pr,.0064407215,87
20,NY,pr,.0051530278,87
20.5,NY,pr,.0040810164,87
21,NY,pr,.0032085862,87
21.5,NY,pr,.0025010777,87
22,NY,pr,.0019582892,87
22.5,NY,pr,.0014897698,87
23,NY,pr,.0011495006,87
23.5,NY,pr,.00087971654,87
24,NY,pr,.00067244738,87
24.5,NY,pr,.00050197059,87
1.5,NY,sh,1.5507692e-07,87
2,NY,sh,1.9126151e-06,87
2.5,NY,sh,.000012509538,87
3,NY,sh,.000062030769,87
3.5,NY,sh,.00023545844,87
4,NY,sh,.00067722081,87
4.5,NY,sh,.0016049943,87
5,NY,sh,.0032661783,87
5.5,NY,sh,.0060014762,87
6,NY,sh,.010047227,87
6.5,NY,sh,.01531431,87
7,NY,sh,.021874942,87
7.5,NY,sh,.029386971,87
8,NY,sh,.037445802,87
8.5,NY,sh,.045483541,87
9,NY,sh,.05308288,87
9.5,NY,sh,.059830844,87
10,NY,sh,.065014914,87
10.5,NY,sh,.068692304,87
11,NY,sh,.07052996,87
11.5,NY,sh,.070853762,87
12,NY,sh,.069454446,87
12.5,NY,sh,.066591732,87
13,NY,sh,.062711813,87
13.5,NY,sh,.058022339,87
14,NY,sh,.052853264,87
14.5,NY,sh,.047432598,87
15,NY,sh,.041935638,87
15.5,NY,sh,.036583059,87
16,NY,sh,.00090279448,87
16.5,NY,sh,.00076986785,87
17,NY,sh,.00064804015,87
17.5,NY,sh,.00053854549,87
18,NY,sh,.00044506343,87
18.5,NY,sh,.00036440731,87
19,NY,sh,.00029617464,87
19.5,NY,sh,.00023680742,87
20,NY,sh,.0001894625,87
20.5,NY,sh,.00015004762,87
21,NY,sh,.00011797079,87
21.5,NY,sh,.000091957671,87
22,NY,sh,.000072000847,87
22.5,NY,sh,.000054774689,87
23,NY,sh,.000042263939,87
23.5,NY,sh,.000032344731,87
24,NY,sh,.00002472402,87
24.5,NY,sh,.000018456063,87
1.5,NY,fh,9.0595321e-08,88
2,NY,fh,1.1173421e-06,88
2.5,NY,fh,7.3080223e-06,88
3,NY,fh,.000036238125,88
3.5,NY,fh,.00013755388,88
4,NY,fh,.00039562973,88
4.5,NY,fh,.0009376313,88
5,NY,fh,.0019080883,88
5.5,NY,fh,.0035060383,88
6,NY,fh,.0058695502,88
6.5,NY,fh,.0089465594,88
7,NY,fh,.012779254,88
7.5,NY,fh,.017167751,88
8,NY,fh,.021875689,88
8.5,NY,fh,.026571304,88
9,NY,fh,.031010807,88
9.5,NY,fh,.034952939,88
10,NY,fh,.037981454,88
10.5,NY,fh,.04012977,88
11,NY,fh,.041203324,88
11.5,NY,fh,.041392487,88
12,NY,fh,.040575013,88
12.5,NY,fh,.038902625,88
13,NY,fh,.036635991,88
13.5,NY,fh,.03389642,88
14,NY,fh,.030876666,88
14.5,NY,fh,.027709935,88
15,NY,fh,.024498632,88
15.5,NY,fh,.021371678,88
16,NY,fh,.07566908,88
16.5,NY,fh,.064527638,88
17,NY,fh,.054316465,88
17.5,NY,fh,.045139004,88
18,NY,fh,.037303664,88
18.5,NY,fh,.03054335,88
19,NY,fh,.024824325,88
19.5,NY,fh,.019848371,88
20,NY,fh,.015880086,88
20.5,NY,fh,.012576468,88
21,NY,fh,.0098879002,88
21.5,NY,fh,.0077075707,88
22,NY,fh,.0060348595,88
22.5,NY,fh,.0045910235,88
23,NY,fh,.0035424158,88
23.5,NY,fh,.0027110225,88
24,NY,fh,.002072281,88
24.5,NY,fh,.0015469227,88
1.5,NY,pr,1.3467884e-07,88
2,NY,pr,1.6610388e-06,88
2.5,NY,pr,.000010864092,88
3,NY,pr,.000053871532,88
3.5,NY,pr,.00020448735,88
4,NY,pr,.00058814243,88
4.5,NY,pr,.001393881,88
5,NY,pr,.0028365606,88
5.5,NY,pr,.0052120704,88
6,NY,pr,.0087256627,88
6.5,NY,pr,.013299938,88
7,NY,pr,.018997615,88
7.5,NY,pr,.025521548,88
8,NY,pr,.032520358,88
8.5,NY,pr,.039500851,88
9,NY,pr,.046100609,88
9.5,NY,pr,.051960979,88
10,NY,pr,.05646316,88
10.5,NY,pr,.059656844,88
11,NY,pr,.061252784,88
11.5,NY,pr,.061533995,88
12,NY,pr,.060318738,88
12.5,NY,pr,.057832573,88
13,NY,pr,.054462995,88
13.5,NY,pr,.050390355,88
14,NY,pr,.045901194,88
14.5,NY,pr,.041193541,88
15,NY,pr,.036419623,88
15.5,NY,pr,.031771097,88
16,NY,pr,.024554331,88
16.5,NY,pr,.020938976,88
17,NY,pr,.017625488,88
17.5,NY,pr,.014647436,88
18,NY,pr,.012104898,88
18.5,NY,pr,.0099112019,88
19,NY,pr,.0080554001,88
19.5,NY,pr,.0064407215,88
20,NY,pr,.0051530278,88
20.5,NY,pr,.0040810164,88
21,NY,pr,.0032085862,88
21.5,NY,pr,.0025010777,88
22,NY,pr,.0019582892,88
22.5,NY,pr,.0014897698,88
23,NY,pr,.0011495006,88
23.5,NY,pr,.00087971654,88
24,NY,pr,.00067244738,88
24.5,NY,pr,.00050197059,88
1.5,NY,sh,1.5509251e-07,88
2,NY,sh,1.9128074e-06,88
2.5,NY,sh,.000012510795,88
3,NY,sh,.000062037005,88
3.5,NY,sh,.0002354821,88
4,NY,sh,.00067728892,88
4.5,NY,sh,.0016051556,88
5,NY,sh,.0032665066,88
5.5,NY,sh,.0060020792,88
6,NY,sh,.010048238,88
6.5,NY,sh,.015315849,88
7,NY,sh,.02187714,88
7.5,NY,sh,.029389925,88
8,NY,sh,.037449569,88
8.5,NY,sh,.045488115,88
9,NY,sh,.053088218,88
9.5,NY,sh,.059836857,88
10,NY,sh,.065021448,88
10.5,NY,sh,.068699203,88
11,NY,sh,.070537053,88
11.5,NY,sh,.070860885,88
12,NY,sh,.069461428,88
12.5,NY,sh,.06659843,88
13,NY,sh,.062718116,88
13.5,NY,sh,.058028173,88
14,NY,sh,.052858576,88
14.5,NY,sh,.047437366,88
15,NY,sh,.041939851,88
15.5,NY,sh,.036586735,88
16,NY,sh,.00088472007,88
16.5,NY,sh,.0007544547,88
17,NY,sh,.00063506607,88
17.5,NY,sh,.00052776351,88
18,NY,sh,.00043615303,88
18.5,NY,sh,.00035711168,88
19,NY,sh,.00029024508,88
19.5,NY,sh,.00023206641,88
20,NY,sh,.00018566936,88
20.5,NY,sh,.0001470436,88
21,NY,sh,.00011560896,88
21.5,NY,sh,.000090116628,88
22,NY,sh,.000070559348,88
22.5,NY,sh,.000053678072,88
23,NY,sh,.000041417792,88
23.5,NY,sh,.000031697171,88
24,NY,sh,.000024229032,88
24.5,NY,sh,.000018086563,88
1.5,NY,fh,1.0306376e-07,89
2,NY,fh,1.2711196e-06,89
2.5,NY,fh,8.3138093e-06,89
3,NY,fh,.000041225503,89
3.5,NY,fh,.00015648513,89
4,NY,fh,.00045007939,89
4.5,NY,fh,.0010666755,89
5,NY,fh,.0021706945,89
5.5,NY,fh,.0039885668,89
6,NY,fh,.006677364,89
6.5,NY,fh,.010177854,89
7,NY,fh,.014538035,89
7.5,NY,fh,.019530512,89
8,NY,fh,.024886394,89
8.5,NY,fh,.030228255,89
9,NY,fh,.03527876,89
9.5,NY,fh,.039763439,89
10,NY,fh,.043208759,89
10.5,NY,fh,.045652743,89
11,NY,fh,.04687405,89
11.5,NY,fh,.047089245,89
12,NY,fh,.046159264,89
12.5,NY,fh,.04425671,89
13,NY,fh,.041678123,89
13.5,NY,fh,.038561512,89
14,NY,fh,.035126153,89
14.5,NY,fh,.031523596,89
15,NY,fh,.027870327,89
15.5,NY,fh,.024313016,89
16,NY,fh,.061211951,89
16.5,NY,fh,.052199163,89
17,NY,fh,.043938909,89
17.5,NY,fh,.036514867,89
18,NY,fh,.030176526,89
18.5,NY,fh,.02470782,89
19,NY,fh,.020081457,89
19.5,NY,fh,.016056195,89
20,NY,fh,.012846079,89
20.5,NY,fh,.010173642,89
21,NY,fh,.007998745,89
21.5,NY,fh,.006234983,89
22,NY,fh,.0048818556,89
22.5,NY,fh,.0037138748,89
23,NY,fh,.0028656113,89
23.5,NY,fh,.0021930619,89
24,NY,fh,.0016763567,89
24.5,NY,fh,.0012513718,89
1.5,NY,pr,1.3467884e-07,89
2,NY,pr,1.6610388e-06,89
2.5,NY,pr,.000010864092,89
3,NY,pr,.000053871532,89
3.5,NY,pr,.00020448735,89
4,NY,pr,.00058814243,89
4.5,NY,pr,.001393881,89
5,NY,pr,.0028365606,89
5.5,NY,pr,.0052120704,89
6,NY,pr,.0087256627,89
6.5,NY,pr,.013299938,89
7,NY,pr,.018997615,89
7.5,NY,pr,.025521548,89
8,NY,pr,.032520358,89
8.5,NY,pr,.039500851,89
9,NY,pr,.046100609,89
9.5,NY,pr,.051960979,89
10,NY,pr,.05646316,89
10.5,NY,pr,.059656844,89
11,NY,pr,.061252784,89
11.5,NY,pr,.061533995,89
12,NY,pr,.060318738,89
12.5,NY,pr,.057832573,89
13,NY,pr,.054462995,89
13.5,NY,pr,.050390355,89
14,NY,pr,.045901194,89
14.5,NY,pr,.041193541,89
15,NY,pr,.036419623,89
15.5,NY,pr,.031771097,89
16,NY,pr,.024554331,89
16.5,NY,pr,.020938976,89
17,NY,pr,.017625488,89
17.5,NY,pr,.014647436,89
18,NY,pr,.012104898,89
18.5,NY,pr,.0099112019,89
19,NY,pr,.0080554001,89
19.5,NY,pr,.0064407215,89
20,NY,pr,.0051530278,89
20.5,NY,pr,.0040810164,89
21,NY,pr,.0032085862,89
21.5,NY,pr,.0025010777,89
22,NY,pr,.0019582892,89
22.5,NY,pr,.0014897698,89
23,NY,pr,.0011495006,89
23.5,NY,pr,.00087971654,89
24,NY,pr,.00067244738,89
24.5,NY,pr,.00050197059,89
1.5,NY,sh,1.5532629e-07,89
2,NY,sh,1.9156907e-06,89
2.5,NY,sh,.000012529654,89
3,NY,sh,.000062130515,89
3.5,NY,sh,.00023583707,89
4,NY,sh,.00067830982,89
4.5,NY,sh,.0016075752,89
5,NY,sh,.0032714305,89
5.5,NY,sh,.006011127,89
6,NY,sh,.010063384,89
6.5,NY,sh,.015338936,89
7,NY,sh,.021910118,89
7.5,NY,sh,.029434226,89
8,NY,sh,.037506018,89
8.5,NY,sh,.045556683,89
9,NY,sh,.053168241,89
9.5,NY,sh,.059927054,89
10,NY,sh,.06511946,89
10.5,NY,sh,.068802767,89
11,NY,sh,.07064338,89
11.5,NY,sh,.070967704,89
12,NY,sh,.069566138,89
12.5,NY,sh,.066698819,89
13,NY,sh,.062812656,89
13.5,NY,sh,.058115643,89
14,NY,sh,.052938253,89
14.5,NY,sh,.047508873,89
15,NY,sh,.042003073,89
15.5,NY,sh,.036641885,89
16,NY,sh,.00061364687,89
16.5,NY,sh,.00052329409,89
17,NY,sh,.00044048546,89
17.5,NY,sh,.0003660598,89
18,NY,sh,.00030251825,89
18.5,NY,sh,.00024769473,89
19,NY,sh,.00020131565,89
19.5,NY,sh,.00016096259,89
20,NY,sh,.00012878134,89
20.5,NY,sh,.00010199028,89
21,NY,sh,.000080187034,89
21.5,NY,sh,.000062505409,89
22,NY,sh,.000048940368,89
22.5,NY,sh,.000037231417,89
23,NY,sh,.000028727618,89
23.5,NY,sh,.000021985341,89
24,NY,sh,.000016805396,89
24.5,NY,sh,.000012544943,89
1.5,NY,fh,9.6829538e-08,90
2,NY,fh,1.1942308e-06,90
2.5,NY,fh,7.8109151e-06,90
3,NY,fh,.000038731814,90
3.5,NY,fh,.0001470195,90
4,NY,fh,.00042285453,90
4.5,NY,fh,.0010021534,90
5,NY,fh,.0020393913,90
5.5,NY,fh,.0037473026,90
6,NY,fh,.0062734568,90
6.5,NY,fh,.0095622065,90
7,NY,fh,.013658644,90
7.5,NY,fh,.018349132,90
8,NY,fh,.02338104,90
8.5,NY,fh,.028399779,90
9,NY,fh,.03314478,90
9.5,NY,fh,.037358187,90
10,NY,fh,.040595103,90
10.5,NY,fh,.042891253,90
11,NY,fh,.044038683,90
11.5,NY,fh,.044240866,90
12,NY,fh,.043367136,90
12.5,NY,fh,.041579667,90
13,NY,fh,.039157055,90
13.5,NY,fh,.036228962,90
14,NY,fh,.033001408,90
14.5,NY,fh,.029616764,90
15,NY,fh,.026184479,90
15.5,NY,fh,.022842346,90
16,NY,fh,.068440519,90
16.5,NY,fh,.058363404,90
17,NY,fh,.04912769,90
17.5,NY,fh,.040826939,90
18,NY,fh,.033740096,90
18.5,NY,fh,.027625587,90
19,NY,fh,.022452893,90
19.5,NY,fh,.017952284,90
20,NY,fh,.014363083,90
20.5,NY,fh,.011375057,90
21,NY,fh,.008943323,90
21.5,NY,fh,.0069712778,90
22,NY,fh,.0054583577,90
22.5,NY,fh,.0041524493,90
23,NY,fh,.0032040139,90
23.5,NY,fh,.0024520422,90
24,NY,fh,.001874319,90
24.5,NY,fh,.0013991474,90
1.5,NY,pr,1.3623739e-07,90
2,NY,pr,1.6802610e-06,90
2.5,NY,pr,.000010989816,90
3,NY,pr,.000054494954,90
3.5,NY,pr,.00020685376,90
4,NY,pr,.00059494859,90
4.5,NY,pr,.0014100116,90
5,NY,pr,.0028693865,90
5.5,NY,pr,.0052723866,90
6,NY,pr,.0088266395,90
6.5,NY,pr,.013453851,90
7,NY,pr,.019217463,90
7.5,NY,pr,.025816893,90
8,NY,pr,.032896698,90
8.5,NY,pr,.03995797,90
9,NY,pr,.046634104,90
9.5,NY,pr,.052562289,90
10,NY,pr,.057116572,90
10.5,NY,pr,.060347214,90
11,NY,pr,.061961625,90
11.5,NY,pr,.062246088,90
12,NY,pr,.061016768,90
12.5,NY,pr,.058501832,90
13,NY,pr,.055093262,90
13.5,NY,pr,.05097349,90
14,NY,pr,.04643238,90
14.5,NY,pr,.041670248,90
15,NY,pr,.036841083,90
15.5,NY,pr,.032138765,90
16,NY,pr,.022747191,90
16.5,NY,pr,.019397916,90
17,NY,pr,.016328294,90
17.5,NY,pr,.01356942,90
18,NY,pr,.011214007,90
18.5,NY,pr,.0091817612,90
19,NY,pr,.0074625416,90
19.5,NY,pr,.0059666997,90
20,NY,pr,.0047737774,90
20.5,NY,pr,.0037806635,90
21,NY,pr,.002972442,90
21.5,NY,pr,.0023170044,90
22,NY,pr,.0018141638,90
22.5,NY,pr,.0013801262,90
23,NY,pr,.0010649001,90
23.5,NY,pr,.00081497151,90
24,NY,pr,.0006229569,90
24.5,NY,pr,.00046502677,90
1.5,NY,sh,1.5529513e-07,90
2,NY,sh,1.9153063e-06,90
2.5,NY,sh,.00001252714,90
3,NY,sh,.000062118052,90
3.5,NY,sh,.00023578975,90
4,NY,sh,.00067817373,90
4.5,NY,sh,.0016072528,90
5,NY,sh,.0032707741,90
5.5,NY,sh,.0060099205,90
6,NY,sh,.010061365,90
6.5,NY,sh,.015335859,90
7,NY,sh,.021905722,90
7.5,NY,sh,.029428322,90
8,NY,sh,.037498493,90
8.5,NY,sh,.045547541,90
9,NY,sh,.053157572,90
9.5,NY,sh,.059915029,90
10,NY,sh,.065106392,90
10.5,NY,sh,.068788961,90
11,NY,sh,.070629202,90
11.5,NY,sh,.070953459,90
12,NY,sh,.069552176,90
12.5,NY,sh,.066685431,90
13,NY,sh,.06280005,90
13.5,NY,sh,.058103982,90
14,NY,sh,.052927632,90
14.5,NY,sh,.04749934,90
15,NY,sh,.041994646,90
15.5,NY,sh,.036634535,90
16,NY,sh,.00064978498,90
16.5,NY,sh,.00055411126,90
17,NY,sh,.00046642593,90
17.5,NY,sh,.0003876173,90
18,NY,sh,.00032033373,90
18.5,NY,sh,.00026228162,90
19,NY,sh,.00021317125,90
19.5,NY,sh,.00017044178,90
20,NY,sh,.00013636534,90
20.5,NY,sh,.00010799655,90
21,NY,sh,.000084909298,90
21.5,NY,sh,.000066186396,90
22,NY,sh,.000051822499,90
22.5,NY,sh,.000039424001,90
23,NY,sh,.000030419405,90
23.5,NY,sh,.00002328007,90
24,NY,sh,.000017795077,90
24.5,NY,sh,.000013283723,90
1.5,NY,fh,7.6568320e-08,91
2,NY,fh,9.4434250e-07,91
2.5,NY,fh,6.1765109e-06,91
3,NY,fh,.000030627329,91
3.5,NY,fh,.00011625623,91
4,NY,fh,.00033437382,91
4.5,NY,fh,.00079245656,91
5,NY,fh,.0016126564,91
5.5,NY,fh,.0029631937,91
6,NY,fh,.0049607595,91
6.5,NY,fh,.0075613507,91
7,NY,fh,.010800624,91
7.5,NY,fh,.014509645,91
8,NY,fh,.018488646,91
8.5,NY,fh,.022457233,91
9,NY,fh,.026209362,91
9.5,NY,fh,.029541129,91
10,NY,fh,.032100733,91
10.5,NY,fh,.033916421,91
11,NY,fh,.034823757,91
11.5,NY,fh,.034983631,91
12,NY,fh,.034292728,91
12.5,NY,fh,.032879278,91
13,NY,fh,.03096359,91
13.5,NY,fh,.02864819,91
14,NY,fh,.026095988,91
14.5,NY,fh,.023419568,91
15,NY,fh,.020705475,91
15.5,NY,fh,.018062672,91
16,NY,fh,.091933362,91
16.5,NY,fh,.078397177,91
17,NY,fh,.065991223,91
17.5,NY,fh,.054841161,91
18,NY,fh,.045321696,91
18.5,NY,fh,.037108324,91
19,NY,fh,.030160055,91
19.5,NY,fh,.024114572,91
20,NY,fh,.019293344,91
20.5,NY,fh,.015279649,91
21,NY,fh,.012013201,91
21.5,NY,fh,.0093642324,91
22,NY,fh,.0073319892,91
22.5,NY,fh,.0055778157,91
23,NY,fh,.0043038209,91
23.5,NY,fh,.0032937282,91
24,NY,fh,.0025176962,91
24.5,NY,fh,.0018794176,91
1.5,NY,pr,1.3623739e-07,91
2,NY,pr,1.6802610e-06,91
2.5,NY,pr,.000010989816,91
3,NY,pr,.000054494954,91
3.5,NY,pr,.00020685376,91
4,NY,pr,.00059494859,91
4.5,NY,pr,.0014100116,91
5,NY,pr,.0028693865,91
5.5,NY,pr,.0052723866,91
6,NY,pr,.0088266395,91
6.5,NY,pr,.013453851,91
7,NY,pr,.019217463,91
7.5,NY,pr,.025816893,91
8,NY,pr,.032896698,91
8.5,NY,pr,.03995797,91
9,NY,pr,.046634104,91
9.5,NY,pr,.052562289,91
10,NY,pr,.057116572,91
10.5,NY,pr,.060347214,91
11,NY,pr,.061961625,91
11.5,NY,pr,.062246088,91
12,NY,pr,.061016768,91
12.5,NY,pr,.058501832,91
13,NY,pr,.055093262,91
13.5,NY,pr,.05097349,91
14,NY,pr,.04643238,91
14.5,NY,pr,.041670248,91
15,NY,pr,.036841083,91
15.5,NY,pr,.032138765,91
16,NY,pr,.022747191,91
16.5,NY,pr,.019397916,91
17,NY,pr,.016328294,91
17.5,NY,pr,.01356942,91
18,NY,pr,.011214007,91
18.5,NY,pr,.0091817612,91
19,NY,pr,.0074625416,91
19.5,NY,pr,.0059666997,91
20,NY,pr,.0047737774,91
20.5,NY,pr,.0037806635,91
21,NY,pr,.002972442,91
21.5,NY,pr,.0023170044,91
22,NY,pr,.0018141638,91
22.5,NY,pr,.0013801262,91
23,NY,pr,.0010649001,91
23.5,NY,pr,.00081497151,91
24,NY,pr,.0006229569,91
24.5,NY,pr,.00046502677,91
1.5,NY,sh,1.5531070e-07,91
2,NY,sh,1.9154984e-06,91
2.5,NY,sh,.000012528396,91
3,NY,sh,.00006212428,91
3.5,NY,sh,.00023581341,91
4,NY,sh,.00067824178,91
4.5,NY,sh,.001607414,91
5,NY,sh,.0032711022,91
5.5,NY,sh,.0060105235,91
6,NY,sh,.010062374,91
6.5,NY,sh,.015337397,91
7,NY,sh,.021907918,91
7.5,NY,sh,.029431274,91
8,NY,sh,.037502255,91
8.5,NY,sh,.045552108,91
9,NY,sh,.053162906,91
9.5,NY,sh,.059921041,91
10,NY,sh,.065112926,91
10.5,NY,sh,.06879586,91
11,NY,sh,.070636287,91
11.5,NY,sh,.070960581,91
12,NY,sh,.069559149,91
12.5,NY,sh,.066692121,91
13,NY,sh,.062806353,91
13.5,NY,sh,.058109809,91
14,NY,sh,.05293294,91
14.5,NY,sh,.047504105,91
15,NY,sh,.041998856,91
15.5,NY,sh,.036638208,91
16,NY,sh,.00063172134,91
16.5,NY,sh,.00053870725,91
17,NY,sh,.00045345956,91
17.5,NY,sh,.00037684178,91
18,NY,sh,.00031142865,91
18.5,NY,sh,.00025499033,91
19,NY,sh,.00020724522,91
19.5,NY,sh,.0001657036,91
20,NY,sh,.00013257447,91
20.5,NY,sh,.00010499431,91
21,NY,sh,.000082548868,91
21.5,NY,sh,.000064346452,91
22,NY,sh,.000050381863,91
22.5,NY,sh,.000038328035,91
23,NY,sh,.000029573765,91
23.5,NY,sh,.000022632898,91
24,NY,sh,.000017300383,91
24.5,NY,sh,.000012914444,91
1.5,NY,fh,7.8906162e-08,92
2,NY,fh,9.7317582e-07,92
2.5,NY,fh,6.3650964e-06,92
3,NY,fh,.00003156246,92
3.5,NY,fh,.00011980584,92
4,NY,fh,.00034458315,92
4.5,NY,fh,.00081665238,92
5,NY,fh,.0016618951,92
5.5,NY,fh,.003053668,92
6,NY,fh,.0051122247,92
6.5,NY,fh,.0077922191,92
7,NY,fh,.011130396,92
7.5,NY,fh,.014952663,92
8,NY,fh,.019053154,92
8.5,NY,fh,.023142911,92
9,NY,fh,.027009603,92
9.5,NY,fh,.030443098,92
10,NY,fh,.033080854,92
10.5,NY,fh,.034951981,92
11,NY,fh,.035887018,92
11.5,NY,fh,.036051776,92
12,NY,fh,.035339776,92
12.5,NY,fh,.033883169,92
13,NY,fh,.031908993,92
13.5,NY,fh,.029522896,92
14,NY,fh,.02689277,92
14.5,NY,fh,.02413463,92
15,NY,fh,.021337669,92
15.5,NY,fh,.018614173,92
16,NY,fh,.08922264,92
16.5,NY,fh,.076085582,92
17,NY,fh,.064045429,92
17.5,NY,fh,.053224131,92
18,NY,fh,.043985356,92
18.5,NY,fh,.036014158,92
19,NY,fh,.029270764,92
19.5,NY,fh,.023403537,92
20,NY,fh,.018724466,92
20.5,NY,fh,.014829118,92
21,NY,fh,.011658983,92
21.5,NY,fh,.0090881223,92
22,NY,fh,.0071158009,92
22.5,NY,fh,.0054133502,92
23,NY,fh,.0041769198,92
23.5,NY,fh,.0031966106,92
24,NY,fh,.0024434603,92
24.5,NY,fh,.0018240017,92
1.5,NY,pr,1.3545812e-07,92
2,NY,pr,1.6706499e-06,92
2.5,NY,pr,.000010926954,92
3,NY,pr,.000054183245,92
3.5,NY,pr,.00020567056,92
4,NY,pr,.00059154554,92
4.5,NY,pr,.0014019463,92
5,NY,pr,.0028529735,92
5.5,NY,pr,.0052422285,92
6,NY,pr,.0087761506,92
6.5,NY,pr,.013376894,92
7,NY,pr,.019107539,92
7.5,NY,pr,.025669221,92
8,NY,pr,.032708529,92
8.5,NY,pr,.039729413,92
9,NY,pr,.046367355,92
9.5,NY,pr,.052261632,92
10,NY,pr,.056789864,92
10.5,NY,pr,.060002029,92
11,NY,pr,.061607204,92
11.5,NY,pr,.061890043,92
12,NY,pr,.060667753,92
12.5,NY,pr,.058167204,92
13,NY,pr,.054778129,92
13.5,NY,pr,.050681923,92
14,NY,pr,.046166789,92
14.5,NY,pr,.041431893,92
15,NY,pr,.036630355,92
15.5,NY,pr,.031954929,92
16,NY,pr,.023650762,92
16.5,NY,pr,.020168446,92
17,NY,pr,.016976891,92
17.5,NY,pr,.014108428,92
18,NY,pr,.011659453,92
18.5,NY,pr,.0095464811,92
19,NY,pr,.0077589708,92
19.5,NY,pr,.0062037106,92
20,NY,pr,.0049634026,92
20.5,NY,pr,.0039308402,92
21,NY,pr,.0030905141,92
21.5,NY,pr,.0024090409,92
22,NY,pr,.0018862265,92
22.5,NY,pr,.0014349479,92
23,NY,pr,.0011072003,92
23.5,NY,pr,.00084734405,92
24,NY,pr,.00064770214,92
24.5,NY,pr,.00048349868,92
1.5,NY,sh,1.5529513e-07,92
2,NY,sh,1.9153063e-06,92
2.5,NY,sh,.00001252714,92
3,NY,sh,.000062118052,92
3.5,NY,sh,.00023578975,92
4,NY,sh,.00067817373,92
4.5,NY,sh,.0016072528,92
5,NY,sh,.0032707741,92
5.5,NY,sh,.0060099205,92
6,NY,sh,.010061365,92
6.5,NY,sh,.015335859,92
7,NY,sh,.021905722,92
7.5,NY,sh,.029428322,92
8,NY,sh,.037498493,92
8.5,NY,sh,.045547541,92
9,NY,sh,.053157572,92
9.5,NY,sh,.059915029,92
10,NY,sh,.065106392,92
10.5,NY,sh,.068788961,92
11,NY,sh,.070629202,92
11.5,NY,sh,.070953459,92
12,NY,sh,.069552176,92
12.5,NY,sh,.066685431,92
13,NY,sh,.06280005,92
13.5,NY,sh,.058103982,92
14,NY,sh,.052927632,92
14.5,NY,sh,.04749934,92
15,NY,sh,.041994646,92
15.5,NY,sh,.036634535,92
16,NY,sh,.00064978498,92
16.5,NY,sh,.00055411126,92
17,NY,sh,.00046642593,92
17.5,NY,sh,.0003876173,92
18,NY,sh,.00032033373,92
18.5,NY,sh,.00026228162,92
19,NY,sh,.00021317125,92
19.5,NY,sh,.00017044178,92
20,NY,sh,.00013636534,92
20.5,NY,sh,.00010799655,92
21,NY,sh,.000084909298,92
21.5,NY,sh,.000066186396,92
22,NY,sh,.000051822499,92
22.5,NY,sh,.000039424001,92
23,NY,sh,.000030419405,92
23.5,NY,sh,.00002328007,92
24,NY,sh,.000017795077,92
24.5,NY,sh,.000013283723,92
1.5,NY,fh,8.8257480e-08,93
2,NY,fh,1.0885088e-06,93
2.5,NY,fh,7.1194363e-06,93
