iteration_2024,length,draw,n_fish_population_2024,state,mode,fitted_prob
113,6,18,38397108.76953779,CT,fh,.0068565034
113,6.5,18,35693272.67333984,CT,fh,.01623702
113,7,18,32929808.94726563,CT,fh,.031056052
113,7.5,18,29310633.921875,CT,fh,.049207356
113,8,18,24736875.37890625,CT,fh,.065963186
113,8.5,18,20959819.9062582,CT,fh,.075907499
113,9,18,19411796.9375,CT,fh,.080771253
113,9.5,18,18164178.078125,CT,fh,.080078945
113,10,18,16818596.5,CT,fh,.13327932
113,10.5,18,16878776.36657715,CT,fh,.11008856
113,11,18,18044344.79687544,CT,fh,.090003103
113,11.5,18,18662312.390625,CT,fh,.072200693
113,12,18,18331475.56933594,CT,fh,.055949371
113,12.5,18,17758487.81921387,CT,fh,.041943986
113,13,18,16083733.48730495,CT,fh,.030228456
113,13.5,18,12731717.43493652,CT,fh,.020979237
113,14,18,8592202.533203412,CT,fh,.013997558
113,14.5,18,5379255.765628823,CT,fh,.0089815874
113,15,18,3194366.3984375,CT,fh,.0055679656
113,15.5,18,1688613.884766177,CT,fh,.003324047
113,16,18,769555.6025390625,CT,fh,.0019290083
113,16.5,18,430101.7428588867,CT,fh,.0010902359
113,17,18,328083.4687501941,CT,fh,.00059610984
113,17.5,18,260442.1875,CT,fh,.0003191687
113,18,18,242462.109375,CT,fh,.00016647605
113,18.5,18,242462.109375,CT,fh,.00008677585
113,19,18,242462.109375,CT,fh,.000041604864
143,4,19,22141023.18237305,CT,fh,.000012102487
143,4.5,19,23008517.47851563,CT,fh,.00008109332
143,5,19,23625372.46875216,CT,fh,.00035717545
143,5.5,19,23472090.84765625,CT,fh,.0012038499
143,6,19,22027998.78907569,CT,fh,.0033816432
143,6.5,19,20680665.09814453,CT,fh,.0083027938
143,7,19,21701472.46289063,CT,fh,.018313121
143,7.5,19,23534679.609375,CT,fh,.035102282
143,8,19,24951266.3046875,CT,fh,.057197388
143,8.5,19,26363103.37501799,CT,fh,.07746575
143,9,19,27572788.6484375,CT,fh,.088146783
143,9.5,19,27309888.82421875,CT,fh,.088569753
143,10,19,26201180.42333984,CT,fh,.14741008
143,10.5,19,26432408.08651733,CT,fh,.12004713
143,11,19,27648453.10937507,CT,fh,.095900632
143,11.5,19,27725025.484375,CT,fh,.075007543
143,12,19,26366059.87792969,CT,fh,.056686416
143,12.5,19,24858848.00561523,CT,fh,.04167258
143,13,19,22088146.30664095,CT,fh,.02966737
143,13.5,19,17245661.82299805,CT,fh,.020440904
143,14,19,11511534.74218787,CT,fh,.013579428
143,14.5,19,7165154.171882336,CT,fh,.0087029701
143,15,19,4250103.375,CT,fh,.0054035382
143,15.5,19,2246523.829103088,CT,fh,.0032307999
143,16,19,1023910.313964844,CT,fh,.0018754429
143,16.5,19,572552.6072998047,CT,fh,.0010616371
143,17,19,436915.4375002068,CT,fh,.0005811727
143,17.5,19,346836.1875,CT,fh,.00031117108
143,18,19,322891.75,CT,fh,.00016230452
143,18.5,19,322891.75,CT,fh,.000084601445
143,19,19,322891.75,CT,fh,.000040562336
152,4,20,37029529.72998047,CT,fh,.00002266481
152,4.5,20,38706754.45117188,CT,fh,.00015084466
152,5,20,39361832.00781457,CT,fh,.0006496206
152,5.5,20,37956528.609375,CT,fh,.0021044191
152,6,20,33612822.73438428,CT,fh,.0055356626
152,6.5,20,28340124.66015625,CT,fh,.012155547
152,7,20,25720839.51171875,CT,fh,.023330742
152,7.5,20,24556995.71875,CT,fh,.040007044
152,8,20,23540803.46875,CT,fh,.060335837
152,8.5,20,23093220.96877856,CT,fh,.077729546
152,9,20,23304286.765625,CT,fh,.086495161
152,9.5,20,22727273.2265625,CT,fh,.08613769
152,10,20,21656708.75878906,CT,fh,.14270528
152,10.5,20,21940537.86828613,CT,fh,.11620703
152,11,20,23204629.93750018,CT,fh,.093154334
152,11.5,20,23548880.40625,CT,fh,.073176414
152,12,20,22658490.56152344,CT,fh,.055552371
152,12.5,20,21571042.24926758,CT,fh,.040966317
152,13,20,19296386.91308624,CT,fh,.029190019
152,13.5,20,15142285.19873047,CT,fh,.020098198
152,14,20,10149930.02343778,CT,fh,.013327305
152,14.5,20,6332155.421882025,CT,fh,.0085242782
152,15,20,3757279.416992188,CT,fh,.0052808481
152,15.5,20,1985682.166016541,CT,fh,.0031520266
152,16,20,904945.6496582031,CT,fh,.0018292067
152,16.5,20,505790.216003418,CT,fh,.0010339069
152,17,20,385830.2187502248,CT,fh,.00056534295
152,17.5,20,306283.25,CT,fh,.00030269549
152,18,20,285138.4375,CT,fh,.00015788373
152,18.5,20,285138.4375,CT,fh,.000082297098
152,19,20,285138.4375,CT,fh,.000039457511
159,4,21,21739143.71008301,CT,fh,.000011765858
159,4.5,21,24035020.23632813,CT,fh,.000083821724
159,5,21,26292383.47656361,CT,fh,.00039369208
159,5.5,21,27318409.76855469,CT,fh,.0013913773
159,6,21,26305218.66016932,CT,fh,.0040287636
159,6.5,21,24518829.75195313,CT,fh,.0098936474
159,7,21,24144842.76171875,CT,fh,.020667197
159,7.5,21,24005094.4765625,CT,fh,.03660883
159,8,21,23375384.22265625,CT,fh,.055077642
159,8.5,21,23169605.50001448,CT,fh,.07003399
159,9,21,23712040.34375,CT,fh,.077746548
159,9.5,21,23619026.34375,CT,fh,.078308158
159,10,21,23459608.95117188,CT,fh,.13451612
159,10.5,21,25346968.78100586,CT,fh,.11687998
159,11,21,28335724.82812518,CT,fh,.099428028
159,11.5,21,29945766.1796875,CT,fh,.081693605
159,12,21,29701160.38769531,CT,fh,.064192735
159,12.5,21,28791495.61535645,CT,fh,.048375931
159,13,21,25993684.06445343,CT,fh,.034896296
159,13.5,21,20488038.73352051,CT,fh,.024204412
159,14,21,13760033.15429719,CT,fh,.016130172
159,14.5,21,8584800.660160033,CT,fh,.010339487
159,15,21,5088641.821777344,CT,fh,.0064066411
159,15.5,21,2687628.711915347,CT,fh,.0038244333
159,16,21,1224754.270019531,CT,fh,.0022194523
159,16.5,21,684255.88671875,CT,fh,.0012545744
159,17,21,521805.6875003536,CT,fh,.00068604416
159,17.5,21,414224.53125,CT,fh,.00036732125
159,18,21,385627.8125,CT,fh,.00019159206
159,18.5,21,385627.8125,CT,fh,.000099867611
159,19,21,385627.8125,CT,fh,.000047881727
178,4,22,26163093.0881958,CT,fh,.000020912898
178,4.5,22,28322918.16015625,CT,fh,.0001468097
178,5,22,29910094.87500133,CT,fh,.00066978525
178,5.5,22,29746248.53027344,CT,fh,.0022752762
178,6,22,27043256.05859977,CT,fh,.0062331334
178,6.5,22,23258343.04003906,CT,fh,.014090233
178,7,22,20972947.96484375,CT,fh,.026646361
178,7.5,22,19408077.6640625,CT,fh,.043183509
178,8,22,17842737.65625,CT,fh,.060245346
178,8.5,22,16879356.15626803,CT,fh,.072210744
178,9,22,16826750.5625,CT,fh,.077960417
178,9.5,22,16461337.453125,CT,fh,.077481128
178,10,22,15977260.00097656,CT,fh,.13119425
178,10.5,22,16845003.03735352,CT,fh,.11229394
178,11,22,18569037.1718752,CT,fh,.094691932
178,11.5,22,19513729.375,CT,fh,.077544466
178,12,22,19346445.28125,CT,fh,.060962062
178,12.5,22,18814841.52227783,CT,fh,.046064232
178,13,22,17049352.2421877,CT,fh,.033296663
178,13.5,22,13484799.7600708,CT,fh,.023120515
178,14,22,9085851.500000222,CT,fh,.01541251
178,14.5,22,5679569.463871729,CT,fh,.0098753814
178,15,22,3367467.506469727,CT,fh,.0061101243
178,15.5,22,1778014.272461306,CT,fh,.0036421355
178,16,22,810143.783203125,CT,fh,.0021130675
178,16.5,22,452320.4013671875,CT,fh,.0011926339
178,17,22,344761.843750286,CT,fh,.00065142103
178,17.5,22,273681.96875,CT,fh,.00034878336
178,18,22,254787.875,CT,fh,.00018192286
178,18.5,22,254787.875,CT,fh,.000094827526
178,19,22,254787.875,CT,fh,.000045465247
190,4,23,28033573.16479492,CT,fh,.00001624039
190,4.5,23,30867091.23828125,CT,fh,.00011583627
190,5,23,33489652.82812703,CT,fh,.00054117927
190,5.5,23,34425671.42675781,CT,fh,.001890204
190,6,23,32707560.17188469,CT,fh,.0053668707
190,6.5,23,30018928.39257813,CT,fh,.012759876
190,7,23,29200386.19921875,CT,fh,.025483403
190,7.5,23,28806238.28125,CT,fh,.043057147
190,8,23,27824203.5390625,CT,fh,.061736763
190,8.5,23,27178812.5625187,CT,fh,.075020619
190,9,23,27292368.21875,CT,fh,.080880135
190,9.5,23,26539751.0859375,CT,fh,.079601035
190,10,23,25393651.94238281,CT,fh,.13283573
190,10.5,23,26185441.33740234,CT,fh,.11183282
190,11,23,28328423.10937523,CT,fh,.093335003
190,11.5,23,29378018.1875,CT,fh,.076061241
190,12,23,28838935.36523438,CT,fh,.059671342
190,12.5,23,27860445.03955078,CT,fh,.045107562
190,13,23,25134619.56835971,CT,fh,.032669879
190,13.5,23,19808625.03979492,CT,fh,.022748031
190,14,23,13302527.93945351,CT,fh,.015215737
190,14.5,23,8297605.238288161,CT,fh,.0097756088
190,15,23,4914528.361328125,CT,fh,.0060601775
190,15.5,23,2593354.378906909,CT,fh,.0036170499
190,16,23,1181576.149414063,CT,fh,.002098894
190,16.5,23,659477.3836669922,CT,fh,.0011857983
190,17,23,502529.8437504561,CT,fh,.00064817443
190,17.5,23,398922.8125,CT,fh,.00034704508
190,18,23,371382.46875,CT,fh,.00018101615
190,18.5,23,371382.46875,CT,fh,.000094354902
190,19,23,371382.46875,CT,fh,.000045238652
191,4,24,27421565.80334473,CT,fh,.000016756116
191,4.5,24,30872234.98046875,CT,fh,.00012201657
191,5,24,34224137.56250224,CT,fh,.00058233849
191,5.5,24,35718715.57714844,CT,fh,.0020681391
191,6,24,34286823.10938562,CT,fh,.0059531801
191,6.5,24,31607237.18603516,CT,fh,.01430289
191,7,24,30521150.51757813,CT,fh,.028568519
191,7.5,24,29667185.3828125,CT,fh,.047804952
191,8,24,28183056.078125,CT,fh,.067394361
191,8.5,24,27173037.09376682,CT,fh,.080227792
191,9,24,27194026.90625,CT,fh,.085303478
191,9.5,24,26418567.9453125,CT,fh,.083069459
191,10,24,24992138.87109375,CT,fh,.13589981
191,10.5,24,25040825.05969238,CT,fh,.1105075
191,11,24,26248143.71875028,CT,fh,.089153543
191,11.5,24,26494818.1796875,CT,fh,.070675619
191,12,24,25415962.93261719,CT,fh,.05419061
191,12.5,24,24172670.22546387,CT,fh,.040346645
191,13,24,21626845.18652376,CT,fh,.028988177
191,13.5,24,16978371.42834473,CT,fh,.020108676
191,14,24,11386963.24218787,CT,fh,.013432036
191,14.5,24,7106972.437507585,CT,fh,.008633486
191,15,24,4218490.150390625,CT,fh,.0053623007
191,15.5,24,2230001.549805767,CT,fh,.0032054076
191,16,24,1016331.974121094,CT,fh,.0018605058
191,16.5,24,568170.5544433594,CT,fh,.0010525784
191,17,24,433487.8437502306,CT,fh,.00057596207
191,17.5,24,344115.25,CT,fh,.00030838113
191,18,24,320358.65625,CT,fh,.00016084935
191,18.5,24,320358.65625,CT,fh,.000083842919
191,19,24,320358.65625,CT,fh,.000040198662
203,4,25,23333544.8125,CT,fh,.000015200621
203,4.5,25,25221583.30859375,CT,fh,.00010688771
203,5,25,26929371.90625241,CT,fh,.00049284566
203,5.5,25,27478477.20703125,CT,fh,.0017093275
203,6,25,26196146.03907283,CT,fh,.0048581054
203,6.5,25,24656865.81933594,CT,fh,.011759984
203,7,25,25350623.2578125,CT,fh,.024478102
203,7.5,25,26659289.90625,CT,fh,.04334569
203,8,25,27381354.6484375,CT,fh,.064874597
203,8.5,25,28120172.00001669,CT,fh,.081461504
203,9,25,28906547.390625,CT,fh,.089007437
203,9.5,25,28219163.3125,CT,fh,.087364323
203,10,25,26522954.12988281,CT,fh,.14215432
203,10.5,25,26131624.02648926,CT,fh,.11350907
203,11,25,26936700.48437516,CT,fh,.089869268
203,11.5,25,26862462.296875,CT,fh,.070254989
203,12,25,25558650.09863281,CT,fh,.053345088
203,12.5,25,24206200.81323242,CT,fh,.039517108
203,13,25,21612067.37109405,CT,fh,.028333994
203,13.5,25,16941419.109375,CT,fh,.019638456
203,14,25,11346382.10156296,CT,fh,.013114525
203,14.5,25,7074891.279305068,CT,fh,.0084303701
203,15,25,4196738.73828125,CT,fh,.0052378676
203,15.5,25,2217487.347657256,CT,fh,.0031317458
203,16,25,1010558.677246094,CT,fh,.0018178112
203,16.5,25,564732.37890625,CT,fh,.001028612
203,17,25,430742.5312502662,CT,fh,.00056292769
203,17.5,25,341935.9375,CT,fh,.00030140232
203,18,25,318329.78125,CT,fh,.00015720922
203,18.5,25,318329.78125,CT,fh,.000081945509
203,19,25,318329.78125,CT,fh,.000039288945
209,4,26,17138364.83837891,CT,fh,9.0292760e-06
209,4.5,26,19371502.66796875,CT,fh,.000064867898
209,5,26,21823389.04687722,CT,fh,.00030834734
209,5.5,26,23386301.03125,CT,fh,.0011041785
209,6,26,23365267.60938719,CT,fh,.0032507237
209,6.5,26,22955051.92333984,CT,fh,.0082066134
209,7,26,24048047.51953125,CT,fh,.017853538
209,7.5,26,25220107.953125,CT,fh,.033043224
209,8,26,25693834.953125,CT,fh,.052285369
209,8.5,26,26375733.15626077,CT,fh,.070310578
209,9,26,27417207.515625,CT,fh,.081221014
209,9.5,26,27308539.05078125,CT,fh,.083569825
209,10,26,26621678.98535156,CT,fh,.14054997
209,10.5,26,27702409.95141602,CT,fh,.11997833
209,11,26,29928293.57812516,CT,fh,.099845618
209,11.5,26,30856586.53125,CT,fh,.08062467
209,12,26,30074693.46191406,CT,fh,.062584236
209,12.5,26,28893856.34240723,CT,fh,.046923295
209,13,26,26005857.15332061,CT,fh,.033850919
209,13.5,26,20499523.71337891,CT,fh,.023555415
209,14,26,13793107.13281287,CT,fh,.015780032
209,14.5,26,8624072.269538786,CT,fh,.010162297
209,15,26,5122036.874023438,CT,fh,.0063194251
209,15.5,26,2708463.514649647,CT,fh,.0037806353
209,16,26,1234428.255371094,CT,fh,.0021946433
209,16.5,26,690201.8135986328,CT,fh,.0012424113
209,17,26,526653.8125002614,CT,fh,.00068016938
209,17.5,26,418073.125,CT,fh,.00036417579
209,18,26,389210.71875,CT,fh,.00018995142
209,18.5,26,389210.71875,CT,fh,.000099012432
209,19,26,389210.71875,CT,fh,.000047471705
213,4,27,26111298.11096191,CT,fh,.000011958062
213,4.5,27,29410780.97460938,CT,fh,.000086498832
213,5,27,32855345.17187638,CT,fh,.00041137185
213,5.5,27,34770887.93310547,CT,fh,.0014618884
213,6,27,34077316.44142137,CT,fh,.0042259386
213,6.5,27,32327055.390625,CT,fh,.010250797
213,7,27,32156087.33984375,CT,fh,.020876355
213,7.5,27,31978252.59375,CT,fh,.035973437
213,8,27,30886859.984375,CT,fh,.053088717
213,8.5,27,30133067.37501637,CT,fh,.067351952
213,9,27,30323918.03125,CT,fh,.075686581
213,9.5,27,29701301.7734375,CT,fh,.07734327
213,10,27,28885796.56445313,CT,fh,.13451742
213,10.5,27,30506666.21691895,CT,fh,.11782384
213,11,27,33618129.71875025,CT,fh,.10059247
213,11.5,27,35258469.71875,CT,fh,.082836904
213,12,27,34819878.31445313,CT,fh,.065222688
213,12.5,27,33688597.86193848,CT,fh,.049249694
213,13,27,30388976.6953129,CT,fh,.035596095
213,13.5,27,23936999.50939941,CT,fh,.024740422
213,14,27,16066100.17578168,CT,fh,.016524443
213,14.5,27,10018843.97656719,CT,fh,.010609854
213,15,27,5936638.0390625,CT,fh,.0065811807
213,15.5,27,3134756.849610829,CT,fh,.0039312546
213,16,27,1428460.056640625,CT,fh,.0022816435
213,16.5,27,797910.3046875,CT,fh,.0012903387
213,17,27,608388.1875004392,CT,fh,.00070585712
213,17.5,27,482956.21875,CT,fh,.00037792951
213,18,27,449614.5,CT,fh,.00019712523
213,18.5,27,449614.5,CT,fh,.00010275179
213,19,27,449614.5,CT,fh,.000049264556
221,4,28,24844001.11694336,CT,fh,.000016708165
221,4.5,28,26856859.40820313,CT,fh,.0001153566
221,5,28,28580975.96093929,CT,fh,.00051818637
221,5.5,28,28927617.50585938,CT,fh,.0017438709
221,6,28,27116116.4296971,CT,fh,.004763748
221,6.5,28,24586162.64160156,CT,fh,.010874259
221,7,28,23817838.15234375,CT,fh,.021247517
221,7.5,28,23597072.6484375,CT,fh,.036120258
221,8,28,22996526.09375,CT,fh,.053550407
221,8.5,28,22707287.90626764,CT,fh,.068842873
221,9,28,22976388.40625,CT,fh,.0781646
221,9.5,28,22456128.92578125,CT,fh,.080143362
221,10,28,21537397.86132813,CT,fh,.13823931
221,10.5,28,22146708.17687988,CT,fh,.11849142
221,11,28,23825340.70312517,CT,fh,.099041156
221,11.5,28,24551359.9921875,CT,fh,.080268964
221,12,28,23941004.4765625,CT,fh,.062476762
221,12.5,28,23024285.73937988,CT,fh,.046919249
221,13,28,20748200.88671904,CT,fh,.033883084
221,13.5,28,16377285.24194336,CT,fh,.023596784
221,14,28,11035973.69921904,CT,fh,.015819339
221,14.5,28,6907807.138677954,CT,fh,.010192475
221,15,28,4105643.204101563,CT,fh,.0063402862
221,15.5,28,2171971.315918935,CT,fh,.0037940701
221,16,28,989969.7116699219,CT,fh,.0022025318
221,16.5,28,553690.1685791016,CT,fh,.0012471519
221,17,28,422588.9687501795,CT,fh,.00068287842
221,17.5,28,335463.40625,CT,fh,.00036562624
221,18,28,312304.125,CT,fh,.00019070797
221,18.5,28,312304.125,CT,fh,.000099406774
221,19,28,312304.125,CT,fh,.000047660786
276,4,29,24328773.55993652,CT,fh,.000012638848
276,4.5,29,27088143.60742188,CT,fh,.000090881629
276,5,29,29727689.03125102,CT,fh,.00042750748
276,5.5,29,30829494.19335938,CT,fh,.001498137
276,6,29,29488090.9375137,CT,fh,.0042508999
276,6.5,29,27146620.38769531,CT,fh,.010034866
276,7,29,26282524.58203125,CT,fh,.019776002
276,7.5,29,25720085.046875,CT,fh,.033111669
276,8,29,24738104.0859375,CT,fh,.047878668
276,8.5,29,24365893.2500156,CT,fh,.060425181
276,9,29,24977564.96875,CT,fh,.068721198
276,9.5,29,25003105.6171875,CT,fh,.071811147
276,10,29,25032185.97070313,CT,fh,.12956615
276,10.5,29,27375578.57409668,CT,fh,.11904126
276,11,29,30939687.50000022,CT,fh,.105312
276,11.5,29,32987314.046875,CT,fh,.088769779
276,12,29,32967041.71679688,CT,fh,.071049772
276,12.5,29,32138851.00793457,CT,fh,.054161098
276,13,29,29124857.14550811,CT,fh,.039335631
276,13.5,29,23015526.05212402,CT,fh,.027408836
276,14,29,15488426.77050817,CT,fh,.018331964
276,14.5,29,9673028.476565987,CT,fh,.01177432
276,15,29,5734638.501464844,CT,fh,.0073008388
276,15.5,29,3028810.111329391,CT,fh,.0043599876
276,16,29,1380205.53125,CT,fh,.0025303718
276,16.5,29,771028.0462646484,CT,fh,.001430689
276,17,29,587932.6875004119,CT,fh,.00078250177
276,17.5,29,466718.0625,CT,fh,.00041896658
276,18,29,434497.375,CT,fh,.00021852985
276,18.5,29,434497.375,CT,fh,.00011390898
276,19,29,434497.375,CT,fh,.000054613891
293,4,30,25154468.43164063,CT,fh,.00001887243
293,4.5,30,27088714.34179688,CT,fh,.00013142338
293,5,30,28673750.51562679,CT,fh,.00059443834
293,5.5,30,28862928.22460938,CT,fh,.0020060367
293,6,30,26908243.03125888,CT,fh,.0054698018
293,6.5,30,24300451.8125,CT,fh,.012348497
293,7,30,23568359.92382813,CT,fh,.023527402
293,7.5,30,23468366.8046875,CT,fh,.038763337
293,8,30,22997210.6640625,CT,fh,.055609375
293,8.5,30,22757924.37501801,CT,fh,.069491953
293,9,30,22964365.890625,CT,fh,.077829979
293,9.5,30,22283601.03515625,CT,fh,.079446137
293,10,30,21033063.31835938,CT,fh,.13696855
293,10.5,30,21061217.59338379,CT,fh,.11732015
293,11,30,22116510.20312517,CT,fh,.097823784
293,11.5,30,22388261.640625,CT,fh,.079095691
293,12,30,21542393.69824219,CT,fh,.061432187
293,12.5,30,20540773.80883789,CT,fh,.046041235
293,13,30,18410544.33203153,CT,fh,.033181187
293,13.5,30,14471729.68164063,CT,fh,.02305272
293,14,30,9715455.505859697,CT,fh,.015412143
293,14.5,30,6066877.691412328,CT,fh,.0099093905
293,15,30,3601580.605957031,CT,fh,.0061557959
293,15.5,30,1903985.545899329,CT,fh,.0036807212
293,16,30,867750.6552734375,CT,fh,.0021365255
293,16.5,30,485112.8681640625,CT,fh,.0012091487
293,17,30,370121.6875001959,CT,fh,.00066180859
293,17.5,30,293813.34375,CT,fh,.00035434504
293,18,30,273529.4375,CT,fh,.00018482379
293,18.5,30,273529.4375,CT,fh,.000096339631
293,19,30,273529.4375,CT,fh,.000046190231
294,4,31,24236013.15258789,CT,fh,.000012835018
294,4.5,31,26899797.609375,CT,fh,.000092444643
294,5,31,29468427.50781346,CT,fh,.00043693552
294,5.5,31,30564310.796875,CT,fh,.0015421915
294,6,31,29282664.86524669,CT,fh,.0044206451
294,6.5,31,27022842.65380859,CT,fh,.01058297
294,7,31,26202681.625,CT,fh,.021138467
294,7.5,31,25616348.3828125,CT,fh,.03563362
294,8,31,24500460.0625,CT,fh,.051361404
294,8.5,31,23846534.9375158,CT,fh,.063843392
294,9,31,24102567.1875,CT,fh,.071120247
294,9.5,31,23806796.7890625,CT,fh,.072766937
294,10,31,23561688.15527344,CT,fh,.12574808
294,10.5,31,25629458.37976074,CT,fh,.11447744
294,11,31,29018485.34375021,CT,fh,.10160422
294,11.5,31,31071950.796875,CT,fh,.086331904
294,12,31,31198205.76953125,CT,fh,.069746383
294,12.5,31,30547033.77307129,CT,fh,.053679839
294,13,31,27785462.98632843,CT,fh,.039336544
294,13.5,31,22031929.11352539,CT,fh,.027652333
294,14,31,14876509.50000034,CT,fh,.018666171
294,14.5,31,9312107.136722002,CT,fh,.012067713
294,15,31,5527604.421386719,CT,fh,.007511321
294,15.5,31,2921578.814454244,CT,fh,.0044957367
294,16,31,1331453.805664063,CT,fh,.0026098506
294,16.5,31,744133.4757080078,CT,fh,.001477757
294,17,31,567621.8125003377,CT,fh,.00080913625
294,17.5,31,450594.6875,CT,fh,.00043322713
294,18,31,419487.125,CT,fh,.00022596806
294,18.5,31,419487.125,CT,fh,.00011778614
294,19,31,419487.125,CT,fh,.000056472807
296,4,32,48130836.40307617,CT,fh,.000030492434
296,4.5,32,52761538.85742188,CT,fh,.00021752641
296,5,32,56239132.98437687,CT,fh,.0010015881
296,5.5,32,56072809.00585938,CT,fh,.0033959008
296,6,32,50705308.43750931,CT,fh,.0091681955
296,6.5,32,42741785.35205078,CT,fh,.019993251
296,7,32,36911416.2265625,CT,fh,.035472043
296,7.5,32,32274224.0703125,CT,fh,.053350277
296,8,32,27822513.21875,CT,fh,.068975024
296,8.5,32,24728224.18753141,CT,fh,.077516578
296,9,32,23848591,CT,fh,.08149045
296,9.5,32,22938731.90625,CT,fh,.080218799
296,10,32,21674178.16015625,CT,fh,.12990001
296,10.5,32,21862808.01159668,CT,fh,.10700584
296,11,32,23136619.25000043,CT,fh,.087043099
296,11.5,32,23557446.6015625,CT,fh,.069349222
296,12,32,22765480.43164063,CT,fh,.053345066
296,12.5,32,21769894.74841309,CT,fh,.039778437
296,13,32,19553159.94824249,CT,fh,.028601501
296,13.5,32,15399849.54370117,CT,fh,.019850254
296,14,32,10359334.60546906,CT,fh,.013264888
296,14.5,32,6478189.634771987,CT,fh,.008528363
296,15,32,3849172.374023438,CT,fh,.0052986587
296,15.5,32,2036002.727051733,CT,fh,.0031683051
296,16,32,927985.2526855469,CT,fh,.0018390751
296,16.5,32,518989.1766967773,CT,fh,.0010407731
296,17,32,396085.250000174,CT,fh,.00056963461
296,17.5,32,314423.96875,CT,fh,.0003049933
296,18,32,292717.1875,CT,fh,.00015908225
296,18.5,32,292717.1875,CT,fh,.000082921841
296,19,32,292717.1875,CT,fh,.00003975704
305,4,33,42446721.503479,CT,fh,.000029777691
305,4.5,33,44970421.828125,CT,fh,.00020461387
305,5,33,46253702.94531438,CT,fh,.0009006107
305,5.5,33,44810879.80029297,CT,fh,.0029247769
305,6,33,39531638.52344738,CT,fh,.0075438106
305,6.5,33,32651483.27148438,CT,fh,.015634574
305,7,33,28266668.30273438,CT,fh,.026902938
305,7.5,33,25445263.9375,CT,fh,.040692784
305,8,33,23054910.53125,CT,fh,.054814294
305,8.5,33,21750179.78128116,CT,fh,.065993816
305,9,33,21809706.21875,CT,fh,.073574468
305,9.5,33,21537603.234375,CT,fh,.07594943
305,10,33,21087108.16210938,CT,fh,.13031071
305,10.5,33,22278296.90344238,CT,fh,.11476447
305,11,33,24436918.04687526,CT,fh,.097943366
305,11.5,33,25469714.3671875,CT,fh,.080436528
305,12,33,25010226.72851563,CT,fh,.063175157
305,12.5,33,24134362.00720215,CT,fh,.047689475
305,13,33,21781345.07812528,CT,fh,.034530547
305,13.5,33,17209987.159729,CT,fh,.024087261
305,14,33,11607088.53320335,CT,fh,.016167479
305,14.5,33,7269224.183600116,CT,fh,.010422734
305,15,33,4321561.570800781,CT,fh,.0064834296
305,15.5,33,2286505.087403328,CT,fh,.0038792635
305,16,33,1042187.347167969,CT,fh,.0022519117
